source,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
data_raw/surveys_part1.csv,2772,3,21,1980,23,PE,M,NA,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2773,3,21,1980,9,DS,F,NA,113,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2774,3,21,1980,19,RM,M,NA,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2775,3,21,1980,20,DS,M,47,113,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2776,3,21,1980,19,PE,F,NA,21,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2777,3,21,1980,8,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2778,3,21,1980,12,DM,M,NA,53,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2779,3,21,1980,9,OL,M,NA,36,Onychomys,leucogaster,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2780,3,21,1980,20,DS,F,NA,65,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2781,3,21,1980,1,DS,M,NA,117,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2782,3,21,1980,22,DS,M,NA,144,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2783,3,21,1980,12,DM,M,NA,50,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2784,3,21,1980,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,2785,3,22,1980,4,DM,M,NA,51,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2786,3,22,1980,14,DM,F,NA,54,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2787,3,22,1980,15,OT,F,NA,33,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2788,3,22,1980,4,DM,F,NA,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2789,3,22,1980,15,PF,NA,NA,NA,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2790,3,22,1980,2,DM,F,NA,59,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2791,3,22,1980,18,DM,M,NA,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2792,3,22,1980,24,DM,M,NA,49,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2793,3,22,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2794,3,22,1980,16,OT,F,NA,31,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2795,3,22,1980,14,DS,F,47,97,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2796,3,22,1980,18,DS,F,NA,184,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2797,3,22,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2798,3,22,1980,4,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2799,3,22,1980,24,DS,M,NA,80,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2800,3,22,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2801,3,22,1980,4,DS,M,NA,131,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2802,3,22,1980,13,DM,M,NA,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2803,3,22,1980,4,PF,M,NA,5,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2804,3,22,1980,24,DS,F,NA,127,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2805,3,22,1980,4,DS,F,NA,133,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2806,3,22,1980,6,DS,M,NA,138,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2807,3,22,1980,15,PF,F,NA,11,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2808,3,22,1980,5,DM,M,NA,49,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2809,3,22,1980,18,OT,F,NA,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2810,3,22,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2811,3,22,1980,4,DS,M,48,81,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2812,3,22,1980,13,DS,M,47,90,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2813,3,22,1980,15,DM,M,NA,45,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2814,3,22,1980,2,DM,F,NA,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2815,3,22,1980,4,DS,M,NA,82,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2816,3,22,1980,4,DS,F,NA,78,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2817,3,22,1980,15,OT,M,NA,30,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2818,3,22,1980,2,OL,M,NA,37,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2819,3,22,1980,24,DM,M,NA,50,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2820,3,22,1980,13,OL,M,NA,37,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2821,3,22,1980,13,PF,F,NA,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2822,3,22,1980,14,DM,M,NA,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2823,3,22,1980,18,OT,M,NA,25,Onychomys,torridus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2824,3,22,1980,6,PF,NA,NA,NA,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2825,3,22,1980,15,RM,M,NA,7,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2826,3,22,1980,13,DM,M,NA,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2827,3,22,1980,5,DM,F,NA,51,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2828,4,17,1980,17,DM,M,NA,23,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2829,4,17,1980,8,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2830,4,17,1980,20,OL,F,NA,36,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2831,4,17,1980,17,OT,M,NA,15,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,2832,4,17,1980,20,DS,F,NA,155,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2833,4,17,1980,1,DM,M,33,19,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2834,4,17,1980,19,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2835,4,17,1980,1,PF,F,NA,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2836,4,17,1980,10,OT,F,17,10,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2837,4,17,1980,12,DS,M,NA,132,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2838,4,17,1980,1,DS,M,52,145,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2839,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2840,4,17,1980,9,DS,F,NA,114,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2841,4,17,1980,22,DS,M,NA,95,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2842,4,17,1980,11,DS,F,NA,130,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2843,4,17,1980,12,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2844,4,17,1980,19,RM,M,NA,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2845,4,17,1980,8,DO,F,NA,30,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,2846,4,17,1980,9,DS,M,NA,143,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2847,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2848,4,17,1980,10,RM,F,NA,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2849,4,17,1980,12,DM,M,NA,55,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2850,4,17,1980,22,DS,M,NA,140,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2851,4,17,1980,17,DO,M,NA,49,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,2852,4,17,1980,17,OL,F,NA,33,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2853,4,17,1980,1,PP,F,NA,12,Chaetodipus,penicillatus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2854,4,17,1980,1,DS,M,52,122,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2855,4,17,1980,10,OT,M,19,10,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2856,4,17,1980,9,DS,F,49,108,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2857,4,17,1980,11,DS,F,NA,92,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2858,4,17,1980,8,PF,M,15,8,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2859,4,17,1980,9,DM,M,NA,48,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2860,4,17,1980,20,DS,M,NA,125,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2861,4,17,1980,10,OL,F,NA,32,Onychomys,leucogaster,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2862,4,17,1980,9,DS,M,NA,104,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2863,4,17,1980,1,DM,M,NA,51,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2864,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2865,4,17,1980,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2866,4,17,1980,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,2867,4,17,1980,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,2868,4,18,1980,4,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2869,4,18,1980,6,DS,M,NA,141,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2870,4,18,1980,15,PF,F,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2871,4,18,1980,4,PF,M,NA,7,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2872,4,18,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2873,4,18,1980,16,DM,M,NA,48,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2874,4,18,1980,4,DS,M,NA,131,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2875,4,18,1980,6,PF,M,NA,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2876,4,18,1980,18,DS,M,NA,74,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2877,4,18,1980,2,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
data_raw/surveys_part1.csv,2878,4,18,1980,24,PE,M,NA,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2879,4,18,1980,4,OL,F,NA,35,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2880,4,18,1980,5,PF,M,NA,8,Perognathus,flavus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2881,4,18,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2882,4,18,1980,24,DM,M,NA,50,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2883,4,18,1980,2,PF,M,NA,8,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2884,4,18,1980,15,OT,F,NA,36,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2885,4,18,1980,13,DM,M,NA,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2886,4,18,1980,14,DM,F,NA,51,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2887,4,18,1980,16,OT,F,NA,22,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2888,4,18,1980,18,DS,F,NA,146,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2889,4,18,1980,24,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2890,4,18,1980,3,RM,F,NA,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2891,4,18,1980,24,DS,F,NA,160,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2892,4,18,1980,4,OL,M,NA,42,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2893,4,18,1980,18,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2894,4,18,1980,24,RM,F,NA,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2895,4,18,1980,5,DM,F,NA,20,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2896,4,18,1980,13,DS,M,NA,88,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2897,4,18,1980,4,DS,M,NA,102,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2898,4,18,1980,14,DS,F,NA,115,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2899,4,18,1980,15,PF,M,NA,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2900,4,18,1980,2,PF,M,NA,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2901,4,18,1980,2,DM,F,NA,53,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2902,4,18,1980,2,DM,M,NA,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2903,4,18,1980,13,OL,F,NA,38,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2904,4,18,1980,18,NL,F,NA,110,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2905,4,18,1980,15,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2906,4,18,1980,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2907,4,18,1980,14,DM,M,NA,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2908,4,18,1980,4,DS,M,NA,92,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2909,4,18,1980,4,DS,F,NA,160,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2910,4,18,1980,13,DS,M,NA,104,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2911,4,18,1980,13,DM,M,NA,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2912,4,18,1980,5,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2913,5,17,1980,1,DM,F,34,44,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2914,5,17,1980,10,OL,M,19,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2915,5,17,1980,17,DM,M,34,34,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2916,5,17,1980,22,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
data_raw/surveys_part1.csv,2917,5,17,1980,24,DS,F,50,130,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2918,5,17,1980,12,DM,F,37,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2919,5,17,1980,11,DS,F,47,105,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2920,5,17,1980,9,OL,M,21,38,Onychomys,leucogaster,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2921,5,17,1980,24,PE,F,20,33,Peromyscus,eremicus,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2922,5,17,1980,24,DM,M,36,49,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2923,5,17,1980,17,DO,M,34,51,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,2924,5,17,1980,17,DS,NA,NA,108,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2925,5,17,1980,11,DS,M,43,45,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2926,5,17,1980,20,DS,F,51,154,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2927,5,17,1980,24,NL,M,NA,109,Neotoma,albigula,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2928,5,17,1980,11,PF,F,15,8,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,2929,5,17,1980,12,DS,M,49,133,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2930,5,17,1980,24,DM,F,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2931,5,17,1980,1,DS,M,52,148,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2932,5,17,1980,1,NL,M,30,119,Neotoma,albigula,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2933,5,17,1980,9,DS,F,49,127,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2934,5,17,1980,9,DS,M,52,144,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2935,5,17,1980,22,DS,M,50,140,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2936,5,17,1980,12,DM,F,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2937,5,17,1980,22,DS,F,48,78,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2938,5,17,1980,22,DS,M,46,104,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2939,5,17,1980,9,DS,F,47,72,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2940,5,17,1980,17,DS,M,50,142,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2941,5,17,1980,12,DM,M,36,53,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2942,5,17,1980,1,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2943,5,17,1980,9,DS,M,49,113,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2944,5,17,1980,9,DS,F,46,73,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2945,5,17,1980,17,OT,F,22,28,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,2946,5,17,1980,20,DS,M,48,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2947,5,17,1980,1,DS,M,48,102,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2948,5,17,1980,12,DM,M,36,29,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2949,5,17,1980,9,DS,F,49,138,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2950,5,17,1980,17,DO,F,34,53,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,2951,5,17,1980,24,DM,F,34,27,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2952,5,17,1980,20,NL,M,32,207,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2953,5,17,1980,1,PP,F,20,19,Chaetodipus,penicillatus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,2954,5,17,1980,20,DS,M,50,78,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2955,5,17,1980,24,DM,M,35,30,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2956,5,17,1980,12,DM,M,35,31,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2957,5,17,1980,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2958,5,17,1980,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2959,5,17,1980,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,2960,5,17,1980,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,2961,5,18,1980,13,DS,M,47,97,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2962,5,18,1980,18,DS,M,45,84,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2963,5,18,1980,5,DM,M,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2964,5,18,1980,18,DS,F,49,68,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2965,5,18,1980,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2966,5,18,1980,15,PF,M,14,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2967,5,18,1980,15,PF,M,14,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2968,5,18,1980,8,OL,F,20,24,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2969,5,18,1980,18,DS,F,52,154,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2970,5,18,1980,18,DM,M,36,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2971,5,18,1980,4,DS,M,49,104,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2972,5,18,1980,13,DM,M,33,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2973,5,18,1980,15,OL,F,20,39,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2974,5,18,1980,13,PF,M,14,6,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2975,5,18,1980,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2976,5,18,1980,18,DS,F,47,72,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2977,5,18,1980,5,DM,F,35,30,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2978,5,18,1980,2,OL,M,21,39,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,2979,5,18,1980,5,DS,F,49,79,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2980,5,18,1980,4,DS,M,49,133,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2981,5,18,1980,2,DM,F,36,56,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2982,5,18,1980,6,DS,M,52,138,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2983,5,18,1980,13,DS,M,48,99,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2984,5,18,1980,8,DS,M,53,134,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2985,5,18,1980,14,DS,F,46,102,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2986,5,18,1980,18,DS,M,48,134,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2987,5,18,1980,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2988,5,18,1980,14,DM,F,36,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,2989,5,18,1980,15,PF,F,14,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2990,5,18,1980,3,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,2991,5,18,1980,13,DM,M,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2992,5,18,1980,14,NL,F,33,189,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,2993,5,18,1980,8,DO,F,35,43,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,2994,5,18,1980,18,NL,M,32,73,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,2995,5,18,1980,4,DS,M,49,86,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2996,5,18,1980,4,DS,M,49,105,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,2997,5,18,1980,16,DM,M,36,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,2998,5,18,1980,4,DS,F,48,123,Dipodomys,spectabilis,Rodent,Control
